# Experiment Results
# Name,B1_wide
# Architecture,11→512→3
# Memory Size,100000
# Wall Obstacle,False
# Final Record,70
# Final Avg (last 100),32.07
# Overall Avg,27.15
# Overall Std,17.08
# Block Averages (per 100 eps),"2.82, 34.44, 34.03, 32.38, 32.07"
# --- Observational Notes ---
# Training Stability (avg variance),173.86
# Max Performance Drop (forgetting),4.43
# Exploration Ended at Episode,75

Episode,Score,Record,Avg_Last_100,Steps,Memory_Usage,Variance_50,Std_50,Peak_Avg,Performance_Drop,Epsilon
216,36,67,34.13,726,100000,159.81,12.64,34.67,0.54,0
217,40,67,34.13,863,100000,155.73,12.48,34.67,0.54,0
218,33,67,34.29,701,100000,155.68,12.48,34.67,0.38,0
219,37,67,34.47,798,100000,155.71,12.48,34.67,0.20,0
220,37,67,34.56,873,100000,155.74,12.48,34.67,0.11,0
221,44,67,34.71,896,100000,153.49,12.39,34.67,-0.04,0
222,22,67,34.58,406,100000,150.28,12.26,34.67,0.09,0
223,46,67,34.64,910,100000,148.13,12.17,34.69,0.05,0
224,56,67,34.89,1325,100000,155.50,12.47,34.85,-0.04,0
225,37,67,34.71,811,100000,155.50,12.47,34.91,0.20,0
226,40,67,34.92,778,100000,153.63,12.39,34.91,-0.01,0
227,48,67,34.97,1068,100000,156.33,12.50,35.05,0.08,0
228,49,67,34.90,1029,100000,152.01,12.33,35.11,0.21,0
229,61,67,35.17,1697,100000,164.16,12.81,35.16,-0.01,0
230,39,67,35.26,904,100000,164.16,12.81,35.21,-0.05,0
231,25,67,35.33,489,100000,166.15,12.89,35.21,-0.12,0
232,45,67,35.27,878,100000,167.61,12.95,35.43,0.16,0
233,43,67,35.46,883,100000,167.27,12.93,35.43,-0.03,0
234,26,67,35.43,648,100000,169.49,13.02,35.43,-0.00,0
235,42,67,35.61,928,100000,169.84,13.03,35.50,-0.11,0
236,14,67,35.32,254,100000,178.90,13.38,35.50,0.18,0
237,25,67,35.30,529,100000,177.94,13.34,35.50,0.20,0
238,20,67,35.07,356,100000,182.89,13.52,35.50,0.43,0
239,49,67,35.30,1079,100000,186.04,13.64,35.50,0.20,0
240,44,67,35.29,1003,100000,180.07,13.42,35.50,0.21,0
241,40,67,35.36,925,100000,179.92,13.41,35.50,0.14,0
242,20,67,35.17,507,100000,184.94,13.60,35.50,0.33,0
243,15,67,34.89,306,100000,193.04,13.89,35.50,0.61,0
244,57,67,35.00,1257,100000,200.93,14.17,35.50,0.50,0
245,32,67,35.01,829,100000,191.83,13.85,35.50,0.49,0
246,17,67,34.72,323,100000,190.24,13.79,35.50,0.78,0
247,53,67,34.77,1157,100000,193.88,13.92,35.50,0.73,0
248,10,67,34.72,186,100000,193.88,13.92,35.50,0.78,0
249,39,67,34.64,724,100000,189.69,13.77,35.50,0.86,0
250,36,67,34.71,819,100000,189.60,13.77,35.50,0.79,0
251,17,67,34.48,393,100000,193.80,13.92,35.50,1.02,0
252,11,67,34.35,213,100000,198.97,14.11,35.50,1.15,0
253,24,67,34.36,623,100000,201.39,14.19,35.50,1.14,0
254,38,67,34.44,850,100000,185.28,13.61,35.50,1.06,0
255,35,67,34.56,715,100000,175.22,13.24,35.50,0.94,0
256,33,67,34.34,728,100000,174.88,13.22,35.50,1.16,0
257,34,67,34.41,692,100000,173.66,13.18,35.50,1.09,0
258,27,67,34.25,499,100000,171.00,13.08,35.50,1.25,0
259,40,67,34.37,973,100000,171.45,13.09,35.50,1.13,0
260,21,67,34.49,371,100000,172.97,13.15,35.50,1.01,0
261,32,67,34.67,669,100000,158.41,12.59,35.50,0.83,0
262,23,67,34.41,439,100000,160.64,12.67,35.50,1.09,0
263,51,67,34.61,1143,100000,165.82,12.88,35.50,0.89,0
264,34,67,34.49,732,100000,157.39,12.55,35.50,1.01,0
265,29,67,34.68,833,100000,151.21,12.30,35.50,0.82,0
266,33,67,34.68,735,100000,151.21,12.30,35.50,0.82,0
267,57,67,35.05,1484,100000,160.64,12.67,35.50,0.45,0
268,23,67,34.90,488,100000,163.32,12.78,35.50,0.60,0
269,27,67,34.83,488,100000,164.32,12.82,35.50,0.67,0
270,28,67,34.77,633,100000,164.97,12.84,35.50,0.73,0
271,44,67,34.72,1172,100000,164.97,12.84,35.50,0.78,0
272,34,67,34.53,745,100000,161.93,12.73,35.50,0.97,0
273,19,67,34.22,363,100000,163.75,12.80,35.50,1.28,0
274,22,67,34.00,470,100000,156.38,12.51,35.50,1.50,0
275,25,67,33.88,551,100000,157.40,12.55,35.50,1.62,0
276,55,67,34.19,1324,100000,166.01,12.88,35.50,1.31,0
277,16,67,34.05,339,100000,167.26,12.93,35.50,1.45,0
278,32,67,34.21,821,100000,161.82,12.72,35.50,1.29,0
279,42,67,34.27,880,100000,147.10,12.13,35.50,1.23,0
280,16,67,34.04,333,100000,150.97,12.29,35.50,1.46,0
281,28,67,33.90,577,100000,150.37,12.26,35.50,1.60,0
282,30,67,33.85,637,100000,146.70,12.11,35.50,1.65,0
283,52,67,34.08,1266,100000,152.52,12.35,35.50,1.42,0
284,26,67,33.99,546,100000,152.52,12.35,35.50,1.51,0
285,32,67,33.91,557,100000,150.25,12.26,35.50,1.59,0
286,23,67,33.71,470,100000,145.64,12.07,35.50,1.79,0
287,35,67,33.83,844,100000,145.04,12.04,35.50,1.67,0
288,46,67,33.91,1019,100000,146.23,12.09,35.50,1.59,0
289,35,67,33.94,720,100000,140.61,11.86,35.50,1.56,0
290,38,67,33.77,946,100000,138.40,11.76,35.50,1.73,0
291,34,67,33.80,782,100000,137.12,11.71,35.50,1.70,0
292,15,67,33.59,391,100000,139.93,11.83,35.50,1.91,0
293,45,67,33.65,872,100000,137.77,11.74,35.50,1.85,0
294,34,67,33.55,704,100000,125.23,11.19,35.50,1.95,0
295,27,67,33.68,546,100000,125.65,11.21,35.50,1.82,0
296,32,67,33.85,875,100000,121.33,11.02,35.50,1.65,0
297,24,67,33.83,536,100000,113.27,10.64,35.50,1.67,0
298,33,67,34.06,796,100000,104.08,10.20,35.50,1.44,0
299,47,67,34.02,1029,100000,107.67,10.38,35.50,1.48,0
300,35,67,34.03,595,100000,107.52,10.37,35.50,1.47,0
301,36,67,33.91,809,100000,103.30,10.16,35.50,1.59,0
302,55,67,34.29,1429,100000,103.87,10.19,35.50,1.21,0
303,48,67,34.39,1122,100000,106.40,10.32,35.50,1.11,0
304,18,67,34.50,353,100000,110.72,10.52,35.50,1.00,0
305,35,67,34.27,797,100000,110.72,10.52,35.50,1.23,0
306,23,67,34.10,439,100000,112.76,10.62,35.50,1.40,0
307,18,67,33.85,353,100000,117.14,10.82,35.50,1.65,0
308,10,67,33.74,189,100000,126.66,11.25,35.50,1.76,0
309,41,67,33.79,900,100000,126.99,11.27,35.50,1.71,0
310,54,67,34.09,1524,100000,133.34,11.55,35.50,1.41,0
311,32,67,33.79,659,100000,133.34,11.55,35.50,1.71,0
312,30,67,33.79,640,100000,131.49,11.47,35.50,1.71,0
313,40,67,33.81,927,100000,126.02,11.23,35.50,1.69,0
