# Experiment Results
# Name,D_B3_wall_deep_6hidden
# Architecture,11→256→256→256→128→128→64→3
# Memory Size,100000
# Wall Obstacle,True
# Final Record,1
# Final Avg (last 100),0.01
# Overall Avg,0.01
# Overall Std,0.09
# Block Averages (per 100 eps),"0.00, 0.00, 0.01, 0.02, 0.01"
# --- Observational Notes ---
# Training Stability (avg variance),0.01
# Max Performance Drop (forgetting),0.02
# Exploration Ended at Episode,75

Episode,Score,Record,Avg_Last_100,Steps,Memory_Usage,Variance_50,Std_50,Peak_Avg,Performance_Drop,Epsilon
178,0,0,0.00,1,5814,0.00,0.00,0.00,0.00,0
179,0,0,0.00,1,5815,0.00,0.00,0.00,0.00,0
180,0,0,0.00,1,5816,0.00,0.00,0.00,0.00,0
181,0,0,0.00,1,5817,0.00,0.00,0.00,0.00,0
182,0,0,0.00,1,5818,0.00,0.00,0.00,0.00,0
183,0,0,0.00,1,5819,0.00,0.00,0.00,0.00,0
184,0,0,0.00,1,5820,0.00,0.00,0.00,0.00,0
185,0,0,0.00,16,5836,0.00,0.00,0.00,0.00,0
186,0,0,0.00,16,5852,0.00,0.00,0.00,0.00,0
187,0,0,0.00,16,5868,0.00,0.00,0.00,0.00,0
188,0,0,0.00,16,5884,0.00,0.00,0.00,0.00,0
189,0,0,0.00,401,6285,0.00,0.00,0.00,0.00,0
190,0,0,0.00,1,6286,0.00,0.00,0.00,0.00,0
191,0,0,0.00,16,6302,0.00,0.00,0.00,0.00,0
192,0,0,0.00,3,6305,0.00,0.00,0.00,0.00,0
193,0,0,0.00,13,6318,0.00,0.00,0.00,0.00,0
194,0,0,0.00,401,6719,0.00,0.00,0.00,0.00,0
195,0,0,0.00,1,6720,0.00,0.00,0.00,0.00,0
196,0,0,0.00,1,6721,0.00,0.00,0.00,0.00,0
197,0,0,0.00,1,6722,0.00,0.00,0.00,0.00,0
198,0,0,0.00,1,6723,0.00,0.00,0.00,0.00,0
199,0,0,0.00,5,6728,0.00,0.00,0.00,0.00,0
200,0,0,0.00,1,6729,0.00,0.00,0.00,0.00,0
201,0,0,0.00,1,6730,0.00,0.00,0.00,0.00,0
202,0,0,0.00,1,6731,0.00,0.00,0.00,0.00,0
203,0,0,0.00,1,6732,0.00,0.00,0.00,0.00,0
204,0,0,0.00,1,6733,0.00,0.00,0.00,0.00,0
205,0,0,0.00,1,6734,0.00,0.00,0.00,0.00,0
