# Experiment Results
# Name,D_C1_wall_small_memory
# Architecture,11→256→3
# Memory Size,10000
# Wall Obstacle,True
# Final Record,25
# Final Avg (last 100),2.43
# Overall Avg,1.66
# Overall Std,2.75
# Block Averages (per 100 eps),"0.35, 1.44, 1.81, 2.28, 2.43"
# --- Observational Notes ---
# Training Stability (avg variance),13.32
# Max Performance Drop (forgetting),0.59
# Exploration Ended at Episode,75

Episode,Score,Record,Avg_Last_100,Steps,Memory_Usage,Variance_50,Std_50,Peak_Avg,Performance_Drop,Epsilon
398,4,25,2.16,174,10000,19.68,4.44,2.18,0.02,0
399,12,25,2.26,1601,10000,21.24,4.61,2.26,-0.00,0
400,2,25,2.28,601,10000,21.09,4.59,2.26,-0.02,0
401,0,25,2.28,401,10000,21.09,4.59,2.26,-0.02,0
402,1,25,2.25,65,10000,20.99,4.58,2.27,0.02,0
403,3,25,2.28,701,10000,20.82,4.56,2.27,-0.01,0
404,12,25,2.40,1601,10000,22.21,4.71,2.38,-0.02,0
405,0,25,2.38,401,10000,20.44,4.52,2.38,-0.00,0
406,9,25,2.43,289,10000,20.96,4.58,2.45,0.02,0
407,0,25,2.43,401,10000,20.96,4.58,2.45,0.02,0
408,11,25,2.53,472,10000,21.95,4.69,2.51,-0.02,0
409,0,25,2.53,401,10000,22.16,4.71,2.51,-0.02,0
410,7,25,2.59,1101,10000,22.20,4.71,2.57,-0.02,0
411,10,25,2.67,1401,10000,23.01,4.80,2.66,-0.01,0
412,0,25,2.61,401,10000,23.25,4.82,2.66,0.05,0
413,2,25,2.63,601,10000,22.11,4.70,2.66,0.03,0
414,4,25,2.67,801,10000,22.02,4.69,2.66,-0.01,0
415,7,25,2.74,1101,10000,22.05,4.70,2.71,-0.03,0
416,6,25,2.75,1001,10000,21.92,4.68,2.77,0.02,0
417,1,25,2.73,501,10000,22.01,4.69,2.77,0.04,0
418,6,25,2.79,1001,10000,21.00,4.58,2.77,-0.02,0
419,9,25,2.87,1301,10000,21.61,4.65,2.85,-0.02,0
420,12,25,2.95,1601,10000,22.74,4.77,2.96,0.01,0
421,0,25,2.89,401,10000,22.98,4.79,2.96,0.07,0
422,0,25,2.88,401,10000,23.20,4.82,2.96,0.08,0
423,0,25,2.84,401,10000,23.32,4.83,2.96,0.12,0
424,7,25,2.91,1101,10000,23.51,4.85,2.96,0.05,0
425,0,25,2.86,401,10000,23.51,4.85,2.96,0.10,0
426,6,25,2.91,1001,10000,23.47,4.84,2.96,0.05,0
427,0,25,2.91,401,10000,23.74,4.87,2.96,0.05,0
428,1,25,2.92,501,10000,23.74,4.87,2.96,0.04,0
429,2,25,2.91,601,10000,23.65,4.86,2.96,0.05,0
430,0,25,2.91,401,10000,23.80,4.88,2.96,0.05,0
431,3,25,2.92,701,10000,23.68,4.87,2.96,0.04,0
432,0,25,2.88,401,10000,23.68,4.87,2.96,0.08,0
433,0,25,2.88,401,10000,23.93,4.89,2.96,0.08,0
434,1,25,2.89,501,10000,23.81,4.88,2.96,0.07,0
435,0,25,2.88,401,10000,14.62,3.82,2.96,0.08,0
436,1,25,2.81,501,10000,14.68,3.83,2.96,0.15,0
437,1,25,2.82,501,10000,14.68,3.83,2.96,0.14,0
438,1,25,2.83,501,10000,14.58,3.82,2.96,0.13,0
439,4,25,2.82,801,10000,14.40,3.79,2.96,0.14,0
440,5,25,2.87,901,10000,14.44,3.80,2.96,0.09,0
441,1,25,2.88,501,10000,14.44,3.80,2.96,0.08,0
442,5,25,2.93,150,10000,14.29,3.78,2.96,0.03,0
443,6,25,2.96,112,10000,14.40,3.79,2.96,0.00,0
444,3,25,2.98,701,10000,14.17,3.76,2.96,-0.02,0
445,0,25,2.98,32,10000,14.17,3.76,2.96,-0.02,0
446,5,25,3.03,901,10000,13.97,3.74,3.00,-0.03,0
447,2,25,3.02,601,10000,13.77,3.71,3.02,-0.00,0
448,0,25,2.99,401,10000,13.99,3.74,3.02,0.03,0
449,0,25,2.99,401,10000,12.67,3.56,3.02,0.03,0
450,0,25,2.99,401,10000,12.83,3.58,3.02,0.03,0
451,1,25,3.00,501,10000,12.73,3.57,3.02,0.02,0
452,1,25,3.01,501,10000,12.73,3.57,3.02,0.01,0
453,1,25,3.02,501,10000,12.82,3.58,3.02,-0.00,0
454,0,25,3.02,401,10000,11.35,3.37,3.02,-0.00,0
455,0,25,2.89,401,10000,11.35,3.37,3.02,0.13,0
456,0,25,2.89,401,10000,10.71,3.27,3.02,0.13,0
457,2,25,2.91,601,10000,10.58,3.25,3.02,0.11,0
458,1,25,2.92,501,10000,9.21,3.03,3.02,0.10,0
459,9,25,2.97,1301,10000,9.90,3.15,3.02,0.05,0
460,3,25,3.00,701,10000,9.52,3.09,3.02,0.02,0
461,1,25,2.96,501,10000,8.44,2.91,3.02,0.06,0
462,4,25,2.96,801,10000,8.37,2.89,3.02,0.06,0
463,3,25,2.88,701,10000,8.37,2.89,3.02,0.14,0
464,0,25,2.87,401,10000,8.44,2.91,3.02,0.15,0
465,0,25,2.87,401,10000,8.12,2.85,3.02,0.15,0
466,3,25,2.90,701,10000,7.85,2.80,3.02,0.12,0
467,5,25,2.90,901,10000,7.97,2.82,3.02,0.12,0
468,1,25,2.80,501,10000,7.72,2.78,3.02,0.22,0
469,2,25,2.79,601,10000,6.78,2.60,3.02,0.23,0
470,0,25,2.79,401,10000,4.83,2.20,3.02,0.23,0
471,4,25,2.78,801,10000,4.85,2.20,3.02,0.24,0
472,0,25,2.76,401,10000,4.85,2.20,3.02,0.26,0
473,3,25,2.78,701,10000,4.80,2.19,3.02,0.24,0
474,3,25,2.76,701,10000,4.31,2.07,3.02,0.26,0
475,0,25,2.76,401,10000,4.31,2.07,3.02,0.26,0
476,1,25,2.76,32,10000,3.97,1.99,3.02,0.26,0
477,0,25,2.73,401,10000,3.97,1.99,3.02,0.29,0
478,7,25,2.79,230,10000,4.49,2.12,3.02,0.23,0
479,0,25,2.78,5,10000,4.56,2.14,3.02,0.24,0
480,0,25,2.72,401,10000,4.56,2.14,3.02,0.30,0
481,1,25,2.72,501,10000,4.55,2.13,3.02,0.30,0
482,0,25,2.72,401,10000,4.55,2.13,3.02,0.30,0
483,0,25,2.68,401,10000,4.55,2.13,3.02,0.34,0
484,0,25,2.68,401,10000,4.60,2.14,3.02,0.34,0
485,5,25,2.48,901,10000,4.73,2.17,3.02,0.54,0
486,0,25,2.46,401,10000,4.79,2.19,3.02,0.56,0
487,0,25,2.45,401,10000,4.84,2.20,3.02,0.57,0
488,8,25,2.53,1201,10000,5.56,2.36,3.02,0.49,0
489,2,25,2.55,601,10000,5.48,2.34,3.02,0.47,0
490,4,25,2.57,801,10000,5.38,2.32,3.02,0.45,0
491,0,25,2.56,401,10000,5.43,2.33,3.02,0.46,0
492,9,25,2.65,1301,10000,6.24,2.50,3.02,0.37,0
493,0,25,2.63,401,10000,5.99,2.45,3.02,0.39,0
494,0,25,2.63,401,10000,6.03,2.46,3.02,0.39,0
495,1,25,2.64,501,10000,5.97,2.44,3.02,0.38,0
496,0,25,2.64,3,10000,5.83,2.42,3.02,0.38,0
497,0,25,2.57,401,10000,5.89,2.43,3.02,0.45,0
498,1,25,2.54,501,10000,5.84,2.42,3.02,0.48,0
499,1,25,2.43,501,10000,5.79,2.41,3.02,0.59,0
500,2,25,2.43,601,10000,5.73,2.39,3.02,0.59,0
