# Experiment Results
# Name,B2_deep_4hidden
# Architecture,11→256→256→128→64→3
# Memory Size,100000
# Wall Obstacle,False
# Final Record,2
# Final Avg (last 100),0.01
# Overall Avg,0.07
# Overall Std,0.26
# Block Averages (per 100 eps),"0.21, 0.02, 0.05, 0.04, 0.01"
# --- Observational Notes ---
# Training Stability (avg variance),0.01
# Max Performance Drop (forgetting),0.39
# Exploration Ended at Episode,75

Episode,Score,Record,Avg_Last_100,Steps,Memory_Usage,Variance_50,Std_50,Peak_Avg,Performance_Drop,Epsilon
313,0,1,0.03,401,100000,0.00,0.00,0.40,0.37,0
314,0,1,0.03,401,100000,0.00,0.00,0.40,0.37,0
315,0,1,0.03,401,100000,0.00,0.00,0.40,0.37,0
316,0,1,0.03,401,100000,0.00,0.00,0.40,0.37,0
317,0,1,0.03,401,100000,0.00,0.00,0.40,0.37,0
318,0,1,0.03,401,100000,0.00,0.00,0.40,0.37,0
319,0,1,0.03,401,100000,0.00,0.00,0.40,0.37,0
320,0,1,0.03,401,100000,0.00,0.00,0.40,0.37,0
321,0,1,0.03,401,100000,0.00,0.00,0.40,0.37,0
322,0,1,0.03,401,100000,0.00,0.00,0.40,0.37,0
323,0,1,0.03,401,100000,0.00,0.00,0.40,0.37,0
324,0,1,0.03,401,100000,0.00,0.00,0.40,0.37,0
325,0,1,0.03,401,100000,0.00,0.00,0.40,0.37,0
326,0,1,0.03,401,100000,0.00,0.00,0.40,0.37,0
327,0,1,0.03,401,100000,0.00,0.00,0.40,0.37,0
328,0,1,0.03,401,100000,0.00,0.00,0.40,0.37,0
329,0,1,0.03,401,100000,0.00,0.00,0.40,0.37,0
330,1,1,0.03,27,100000,0.02,0.14,0.40,0.37,0
331,0,1,0.03,401,100000,0.02,0.14,0.40,0.37,0
332,0,1,0.03,401,100000,0.02,0.14,0.40,0.37,0
333,2,2,0.04,53,100000,0.10,0.31,0.40,0.36,0
334,0,2,0.04,401,100000,0.10,0.31,0.40,0.36,0
335,0,2,0.04,401,100000,0.10,0.31,0.40,0.36,0
336,0,2,0.04,401,100000,0.10,0.31,0.40,0.36,0
337,0,2,0.04,401,100000,0.10,0.31,0.40,0.36,0
338,0,2,0.04,401,100000,0.10,0.31,0.40,0.36,0
339,0,2,0.04,401,100000,0.10,0.31,0.40,0.36,0
340,0,2,0.04,401,100000,0.10,0.31,0.40,0.36,0
341,0,2,0.04,401,100000,0.10,0.31,0.40,0.36,0
342,0,2,0.04,401,100000,0.10,0.31,0.40,0.36,0
343,0,2,0.04,401,100000,0.10,0.31,0.40,0.36,0
344,0,2,0.04,401,100000,0.10,0.31,0.40,0.36,0
345,0,2,0.04,401,100000,0.10,0.31,0.40,0.36,0
346,0,2,0.04,401,100000,0.10,0.31,0.40,0.36,0
347,0,2,0.04,401,100000,0.10,0.31,0.40,0.36,0
348,0,2,0.04,401,100000,0.10,0.31,0.40,0.36,0
349,0,2,0.04,401,100000,0.10,0.31,0.40,0.36,0
350,0,2,0.04,401,100000,0.10,0.31,0.40,0.36,0
351,0,2,0.04,401,100000,0.10,0.31,0.40,0.36,0
352,0,2,0.04,401,100000,0.10,0.31,0.40,0.36,0
353,0,2,0.04,401,100000,0.10,0.31,0.40,0.36,0
354,0,2,0.04,401,100000,0.10,0.31,0.40,0.36,0
355,0,2,0.04,401,100000,0.10,0.31,0.40,0.36,0
356,0,2,0.04,401,100000,0.10,0.31,0.40,0.36,0
357,0,2,0.04,401,100000,0.10,0.31,0.40,0.36,0
358,0,2,0.04,401,100000,0.10,0.31,0.40,0.36,0
359,0,2,0.04,401,100000,0.10,0.31,0.40,0.36,0
360,0,2,0.04,401,100000,0.10,0.31,0.40,0.36,0
