# Experiment Results
# Name,D_B2_wall_deep_4hidden
# Architecture,11→256→256→128→64→3
# Memory Size,100000
# Wall Obstacle,True
# Final Record,1
# Final Avg (last 100),0.05
# Overall Avg,0.04
# Overall Std,0.19
# Block Averages (per 100 eps),"0.01, 0.07, 0.04, 0.02, 0.05"
# --- Observational Notes ---
# Training Stability (avg variance),0.02
# Max Performance Drop (forgetting),0.06
# Exploration Ended at Episode,75

Episode,Score,Record,Avg_Last_100,Steps,Memory_Usage,Variance_50,Std_50,Peak_Avg,Performance_Drop,Epsilon
113,0,1,0.03,31,5409,0.04,0.20,0.07,0.04,0
114,0,1,0.02,28,5437,0.04,0.20,0.07,0.05,0
115,0,1,0.02,401,5838,0.04,0.20,0.07,0.05,0
116,0,1,0.02,1,5839,0.04,0.20,0.07,0.05,0
117,0,1,0.02,1,5840,0.04,0.20,0.07,0.05,0
118,0,1,0.02,3,5843,0.04,0.20,0.07,0.05,0
119,0,1,0.02,3,5846,0.04,0.20,0.07,0.05,0
120,0,1,0.02,21,5867,0.04,0.20,0.07,0.05,0
121,0,1,0.02,401,6268,0.04,0.20,0.07,0.05,0
122,0,1,0.02,401,6669,0.04,0.20,0.07,0.05,0
123,0,1,0.02,7,6676,0.04,0.20,0.07,0.05,0
124,0,1,0.02,58,6734,0.04,0.20,0.07,0.05,0
125,0,1,0.02,401,7135,0.04,0.20,0.07,0.05,0
126,0,1,0.02,15,7150,0.04,0.20,0.07,0.05,0
127,0,1,0.02,16,7166,0.04,0.20,0.07,0.05,0
128,0,1,0.02,401,7567,0.04,0.20,0.07,0.05,0
129,0,1,0.02,1,7568,0.04,0.20,0.07,0.05,0
130,0,1,0.02,15,7583,0.04,0.20,0.07,0.05,0
131,0,1,0.02,28,7611,0.04,0.20,0.07,0.05,0
132,0,1,0.02,401,8012,0.04,0.20,0.07,0.05,0
133,0,1,0.02,1,8013,0.04,0.20,0.07,0.05,0
134,0,1,0.02,1,8014,0.04,0.20,0.07,0.05,0
135,0,1,0.02,1,8015,0.04,0.20,0.07,0.05,0
136,0,1,0.02,401,8416,0.04,0.20,0.07,0.05,0
137,0,1,0.02,401,8817,0.04,0.20,0.07,0.05,0
138,1,1,0.03,14,8831,0.06,0.24,0.07,0.04,0
139,0,1,0.03,25,8856,0.06,0.24,0.07,0.04,0
140,0,1,0.03,401,9257,0.06,0.24,0.07,0.04,0
141,0,1,0.03,3,9260,0.06,0.24,0.07,0.04,0
142,0,1,0.03,16,9276,0.06,0.24,0.07,0.04,0
143,0,1,0.03,27,9303,0.06,0.24,0.07,0.04,0
144,0,1,0.03,15,9318,0.06,0.24,0.07,0.04,0
145,0,1,0.03,15,9333,0.06,0.24,0.07,0.04,0
146,0,1,0.03,16,9349,0.06,0.24,0.07,0.04,0
147,0,1,0.03,401,9750,0.06,0.24,0.07,0.04,0
148,0,1,0.03,15,9765,0.06,0.24,0.07,0.04,0
149,0,1,0.03,15,9780,0.06,0.24,0.07,0.04,0
150,0,1,0.03,401,10181,0.06,0.24,0.07,0.04,0
151,0,1,0.03,401,10582,0.04,0.20,0.07,0.04,0
152,0,1,0.03,401,10983,0.04,0.20,0.07,0.04,0
153,0,1,0.03,15,10998,0.04,0.20,0.07,0.04,0
154,0,1,0.03,401,11399,0.04,0.20,0.07,0.04,0
155,0,1,0.03,3,11402,0.04,0.20,0.07,0.04,0
156,0,1,0.03,23,11425,0.04,0.20,0.07,0.04,0
157,0,1,0.03,398,11823,0.04,0.20,0.07,0.04,0
