# Experiment Results
# Name,B3_deep_6hidden
# Architecture,11→256→256→256→128→128→64→3
# Memory Size,100000
# Wall Obstacle,False
# Final Record,1
# Final Avg (last 100),0.00
# Overall Avg,0.03
# Overall Std,0.16
# Block Averages (per 100 eps),"0.11, 0.02, 0.00, 0.01, 0.00"
# --- Observational Notes ---
# Training Stability (avg variance),0.00
# Max Performance Drop (forgetting),0.31
# Exploration Ended at Episode,75

Episode,Score,Record,Avg_Last_100,Steps,Memory_Usage,Variance_50,Std_50,Peak_Avg,Performance_Drop,Epsilon
391,0,1,0.01,401,100000,0.00,0.00,0.31,0.30,0
392,0,1,0.01,401,100000,0.00,0.00,0.31,0.30,0
393,0,1,0.01,401,100000,0.00,0.00,0.31,0.30,0
394,0,1,0.01,108,100000,0.00,0.00,0.31,0.30,0
395,0,1,0.01,401,100000,0.00,0.00,0.31,0.30,0
396,0,1,0.01,401,100000,0.00,0.00,0.31,0.30,0
397,0,1,0.01,401,100000,0.00,0.00,0.31,0.30,0
398,0,1,0.01,97,100000,0.00,0.00,0.31,0.30,0
399,0,1,0.01,401,100000,0.00,0.00,0.31,0.30,0
400,0,1,0.01,401,100000,0.00,0.00,0.31,0.30,0
401,0,1,0.01,401,100000,0.00,0.00,0.31,0.30,0
402,0,1,0.01,401,100000,0.00,0.00,0.31,0.30,0
403,0,1,0.01,401,100000,0.00,0.00,0.31,0.30,0
404,0,1,0.01,401,100000,0.00,0.00,0.31,0.30,0
405,0,1,0.01,401,100000,0.00,0.00,0.31,0.30,0
406,0,1,0.01,401,100000,0.00,0.00,0.31,0.30,0
407,0,1,0.01,401,100000,0.00,0.00,0.31,0.30,0
408,0,1,0.01,401,100000,0.00,0.00,0.31,0.30,0
409,0,1,0.01,401,100000,0.00,0.00,0.31,0.30,0
410,0,1,0.01,401,100000,0.00,0.00,0.31,0.30,0
411,0,1,0.01,401,100000,0.00,0.00,0.31,0.30,0
412,0,1,0.01,401,100000,0.00,0.00,0.31,0.30,0
413,0,1,0.01,401,100000,0.00,0.00,0.31,0.30,0
414,0,1,0.01,401,100000,0.00,0.00,0.31,0.30,0
415,0,1,0.01,401,100000,0.00,0.00,0.31,0.30,0
416,0,1,0.01,401,100000,0.00,0.00,0.31,0.30,0
417,0,1,0.01,401,100000,0.00,0.00,0.31,0.30,0
418,0,1,0.01,401,100000,0.00,0.00,0.31,0.30,0
419,0,1,0.01,401,100000,0.00,0.00,0.31,0.30,0
420,0,1,0.01,401,100000,0.00,0.00,0.31,0.30,0
421,0,1,0.01,401,100000,0.00,0.00,0.31,0.30,0
422,0,1,0.01,94,100000,0.00,0.00,0.31,0.30,0
423,0,1,0.01,401,100000,0.00,0.00,0.31,0.30,0
424,0,1,0.01,401,100000,0.00,0.00,0.31,0.30,0
425,0,1,0.01,401,100000,0.00,0.00,0.31,0.30,0
426,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
427,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
428,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
429,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
430,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
431,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
432,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
433,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
434,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
435,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
436,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
437,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
438,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
439,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
440,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
441,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
442,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
443,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
444,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
445,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
446,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
447,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
448,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
449,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
450,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
451,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
452,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
453,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
454,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
455,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
456,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
457,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
458,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
459,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
460,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
461,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
462,0,1,0.00,26,100000,0.00,0.00,0.31,0.31,0
463,0,1,0.00,16,100000,0.00,0.00,0.31,0.31,0
464,0,1,0.00,16,100000,0.00,0.00,0.31,0.31,0
465,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
466,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
467,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
468,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
469,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
470,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
471,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
472,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
473,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
474,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
475,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
476,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
477,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
478,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
479,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
480,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
481,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
482,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
483,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
484,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
485,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
486,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
487,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
488,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
489,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
490,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
491,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
492,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
493,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
494,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
495,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
496,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
497,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
498,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
499,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
500,0,1,0.00,401,100000,0.00,0.00,0.31,0.31,0
