# Experiment Results
# Name,A1_baseline
# Architecture,11→256→3
# Memory Size,100000
# Wall Obstacle,False
# Final Record,71
# Final Avg (last 100),32.19
# Overall Avg,26.27
# Overall Std,15.75
# Block Averages (per 100 eps),"4.21, 33.14, 30.90, 30.90, 32.19"
# --- Observational Notes ---
# Training Stability (avg variance),157.17
# Max Performance Drop (forgetting),4.70
# Exploration Ended at Episode,75

Episode,Score,Record,Avg_Last_100,Steps,Memory_Usage,Variance_50,Std_50,Peak_Avg,Performance_Drop,Epsilon
397,33,70,30.47,693,100000,136.81,11.70,33.81,3.34,0
398,44,70,30.65,881,100000,138.84,11.78,33.81,3.16,0
399,46,70,31.05,963,100000,142.36,11.93,33.81,2.76,0
400,31,70,30.90,624,100000,142.36,11.93,33.81,2.91,0
401,41,70,30.93,798,100000,143.84,11.99,33.81,2.88,0
402,19,70,30.82,441,100000,147.07,12.13,33.81,2.99,0
403,33,70,30.76,599,100000,146.81,12.12,33.81,3.05,0
404,62,70,31.15,1341,100000,159.79,12.64,33.81,2.66,0
405,13,70,30.96,231,100000,167.20,12.93,33.81,2.85,0
406,30,70,30.88,668,100000,167.26,12.93,33.81,2.93,0
407,22,70,30.93,476,100000,166.36,12.90,33.81,2.88,0
408,12,70,30.74,250,100000,174.50,13.21,33.81,3.07,0
409,20,70,30.55,385,100000,177.16,13.31,33.81,3.26,0
410,71,71,30.99,1574,100000,200.99,14.18,33.81,2.82,0
411,40,71,30.93,891,100000,201.98,14.21,33.81,2.88,0
412,28,71,30.64,525,100000,200.84,14.17,33.81,3.17,0
413,12,71,30.51,240,100000,205.18,14.32,33.81,3.30,0
414,26,71,30.51,562,100000,198.87,14.10,33.81,3.30,0
415,26,71,30.56,465,100000,198.87,14.10,33.81,3.25,0
416,22,71,30.67,474,100000,201.36,14.19,33.81,3.14,0
417,52,71,30.78,1344,100000,203.56,14.27,33.81,3.03,0
418,43,71,30.89,831,100000,204.54,14.30,33.81,2.92,0
419,42,71,31.07,811,100000,205.79,14.35,33.81,2.74,0
420,29,71,30.92,572,100000,205.79,14.35,33.81,2.89,0
421,18,71,30.93,427,100000,210.83,14.52,33.81,2.88,0
422,26,71,30.85,506,100000,209.71,14.48,33.81,2.96,0
423,35,71,30.85,795,100000,208.76,14.45,33.81,2.96,0
424,24,71,30.74,506,100000,204.01,14.28,33.81,3.07,0
425,31,71,30.84,646,100000,191.82,13.85,33.81,2.97,0
426,32,71,31.00,606,100000,191.49,13.84,33.81,2.81,0
427,31,71,30.97,592,100000,188.01,13.71,33.81,2.84,0
428,19,71,30.96,309,100000,191.45,13.84,33.81,2.85,0
429,36,71,31.14,753,100000,191.70,13.85,33.81,2.67,0
430,26,71,31.07,623,100000,192.27,13.87,33.81,2.74,0
431,26,71,30.93,373,100000,190.94,13.82,33.81,2.88,0
432,43,71,31.11,1014,100000,184.56,13.59,33.81,2.70,0
433,35,71,31.12,625,100000,181.70,13.48,33.81,2.69,0
434,29,71,31.20,466,100000,177.80,13.33,33.81,2.61,0
435,46,71,31.25,996,100000,180.98,13.45,33.81,2.56,0
436,46,71,31.45,993,100000,183.69,13.55,33.81,2.36,0
437,17,71,31.50,319,100000,186.77,13.67,33.81,2.31,0
438,40,71,31.61,820,100000,177.08,13.31,33.81,2.20,0
439,43,71,31.85,1009,100000,178.88,13.37,33.81,1.96,0
440,14,71,31.67,306,100000,186.37,13.65,33.81,2.14,0
441,19,71,31.73,361,100000,182.93,13.53,33.81,2.08,0
442,22,71,31.57,537,100000,156.20,12.50,33.81,2.24,0
443,30,71,31.70,608,100000,150.65,12.27,33.81,2.11,0
444,19,71,31.73,307,100000,153.88,12.40,33.81,2.08,0
445,26,71,31.61,483,100000,151.80,12.32,33.81,2.20,0
446,28,71,31.41,534,100000,151.85,12.32,33.81,2.40,0
447,31,71,31.21,700,100000,151.79,12.32,33.81,2.60,0
448,16,71,30.98,263,100000,152.73,12.36,33.81,2.83,0
449,38,71,31.10,760,100000,149.04,12.21,33.81,2.71,0
450,35,71,31.14,743,100000,149.45,12.22,33.81,2.67,0
451,50,71,31.35,1197,100000,154.82,12.44,33.81,2.46,0
452,26,71,31.27,556,100000,152.52,12.35,33.81,2.54,0
453,21,71,31.20,473,100000,154.29,12.42,33.81,2.61,0
454,34,71,31.37,716,100000,134.44,11.59,33.81,2.44,0
455,20,71,31.28,467,100000,130.64,11.43,33.81,2.53,0
456,57,71,31.51,1193,100000,144.78,12.03,33.81,2.30,0
457,39,71,31.70,722,100000,144.54,12.02,33.81,2.11,0
458,10,71,31.48,195,100000,146.14,12.09,33.81,2.33,0
459,52,71,31.71,1024,100000,152.16,12.34,33.81,2.10,0
460,25,71,31.81,535,100000,121.17,11.01,33.81,2.00,0
461,26,71,31.74,477,100000,119.80,10.95,33.81,2.07,0
462,42,71,31.92,905,100000,122.29,11.06,33.81,1.89,0
463,31,71,32.05,646,100000,115.15,10.73,33.81,1.76,0
464,48,71,32.39,1111,100000,120.17,10.96,33.81,1.42,0
465,41,71,32.54,810,100000,121.27,11.01,33.81,1.27,0
466,17,71,32.38,431,100000,123.72,11.12,33.81,1.43,0
467,38,71,32.58,819,100000,116.21,10.78,33.81,1.23,0
468,38,71,32.68,761,100000,114.38,10.70,33.81,1.13,0
469,19,71,32.53,394,100000,114.95,10.72,33.81,1.28,0
470,29,71,32.53,581,100000,114.95,10.72,33.81,1.28,0
471,33,71,32.50,711,100000,111.63,10.57,33.81,1.31,0
472,19,71,32.46,418,100000,114.04,10.68,33.81,1.35,0
473,62,71,32.81,1237,100000,132.60,11.52,33.81,1.00,0
474,29,71,32.58,548,100000,131.58,11.47,33.81,1.23,0
475,20,71,32.20,399,100000,134.25,11.59,33.81,1.61,0
476,45,71,32.28,904,100000,137.84,11.74,33.81,1.53,0
477,41,71,32.23,967,100000,139.51,11.81,33.81,1.58,0
478,24,71,32.12,497,100000,137.42,11.72,33.81,1.69,0
479,39,71,32.20,726,100000,138.07,11.75,33.81,1.61,0
480,17,71,32.08,270,100000,141.85,11.91,33.81,1.73,0
481,33,71,32.19,757,100000,141.16,11.88,33.81,1.62,0
482,18,71,32.25,382,100000,142.45,11.94,33.81,1.56,0
483,37,71,32.17,933,100000,142.80,11.95,33.81,1.64,0
484,45,71,32.15,936,100000,146.17,12.09,33.81,1.66,0
485,38,71,32.25,786,100000,142.91,11.95,33.81,1.56,0
486,29,71,32.15,450,100000,138.88,11.78,33.81,1.66,0
487,23,71,32.15,504,100000,136.13,11.67,33.81,1.66,0
488,32,71,32.37,704,100000,134.67,11.60,33.81,1.44,0
489,24,71,32.28,425,100000,132.90,11.53,33.81,1.53,0
490,34,71,32.30,685,100000,127.16,11.28,33.81,1.51,0
491,39,71,32.17,885,100000,125.09,11.18,33.81,1.64,0
492,47,71,31.94,855,100000,127.56,11.29,33.81,1.87,0
493,20,71,31.99,437,100000,130.43,11.42,33.81,1.82,0
494,57,71,32.23,1406,100000,138.85,11.78,33.81,1.58,0
495,40,71,32.20,843,100000,138.87,11.78,33.81,1.61,0
496,34,71,32.20,622,100000,138.34,11.76,33.81,1.61,0
497,50,71,32.37,981,100000,143.72,11.99,33.81,1.44,0
498,39,71,32.32,705,100000,137.87,11.74,33.81,1.49,0
499,28,71,32.14,582,100000,138.27,11.76,33.81,1.67,0
500,36,71,32.19,804,100000,138.33,11.76,33.81,1.62,0
