# Experiment Results
# Name,D_B1_wall_wide
# Architecture,11→512→3
# Memory Size,100000
# Wall Obstacle,True
# Final Record,42
# Final Avg (last 100),4.71
# Overall Avg,3.87
# Overall Std,6.07
# Block Averages (per 100 eps),"0.32, 3.03, 6.32, 4.99, 4.71"
# --- Observational Notes ---
# Training Stability (avg variance),41.15
# Max Performance Drop (forgetting),2.07
# Exploration Ended at Episode,75

Episode,Score,Record,Avg_Last_100,Steps,Memory_Usage,Variance_50,Std_50,Peak_Avg,Performance_Drop,Epsilon
197,5,24,3.02,901,71021,25.15,5.01,3.00,-0.02,0
198,2,24,3.04,91,71112,25.05,5.00,3.01,-0.03,0
199,0,24,3.04,401,71513,25.05,5.00,3.01,-0.03,0
200,0,24,3.03,1,71514,25.05,5.00,3.01,-0.02,0
201,0,24,3.02,1,71515,25.05,5.00,3.01,-0.01,0
202,0,24,2.99,1,71516,25.19,5.02,3.01,0.02,0
203,8,24,3.07,1201,72717,25.20,5.02,3.04,-0.03,0
204,4,24,3.11,801,73518,25.20,5.02,3.08,-0.03,0
205,4,24,3.14,801,74319,25.11,5.01,3.12,-0.02,0
206,2,24,3.16,601,74920,25.18,5.02,3.13,-0.03,0
207,2,24,3.17,601,75521,23.21,4.82,3.15,-0.02,0
208,8,24,3.25,1201,76722,23.26,4.82,3.22,-0.03,0
209,1,24,3.23,501,77223,23.12,4.81,3.23,-0.00,0
210,1,24,3.22,501,77724,23.27,4.82,3.23,0.01,0
211,0,24,3.22,401,78125,23.53,4.85,3.23,0.01,0
212,1,24,3.19,501,78626,23.58,4.86,3.23,0.04,0
213,0,24,3.13,401,79027,23.73,4.87,3.23,0.10,0
214,3,24,3.15,701,79728,23.48,4.85,3.23,0.08,0
215,2,24,3.08,601,80329,23.52,4.85,3.23,0.15,0
216,0,24,3.08,4,80333,23.52,4.85,3.23,0.15,0
217,10,24,3.17,1401,81734,24.05,4.90,3.23,0.06,0
218,7,24,3.10,287,82021,15.97,4.00,3.23,0.13,0
219,4,24,3.14,801,82822,15.85,3.98,3.23,0.09,0
220,9,24,3.18,325,83147,16.30,4.04,3.23,0.05,0
221,19,24,3.37,663,83810,20.60,4.54,3.34,-0.03,0
222,18,24,3.55,476,84286,24.36,4.94,3.51,-0.04,0
223,0,24,3.55,401,84687,22.76,4.77,3.51,-0.04,0
224,3,24,3.57,701,85388,22.78,4.77,3.54,-0.03,0
225,30,30,3.84,993,86381,36.05,6.00,3.83,-0.01,0
226,0,30,3.75,401,86782,35.55,5.96,3.83,0.08,0
227,1,30,3.76,501,87283,35.76,5.98,3.83,0.07,0
228,22,30,3.98,1866,89149,41.72,6.46,3.94,-0.04,0
229,0,30,3.95,1,89150,42.09,6.49,3.94,-0.01,0
230,6,30,4.01,1001,90151,41.72,6.46,3.97,-0.04,0
231,3,30,4.04,156,90307,41.34,6.43,4.00,-0.04,0
232,6,30,4.00,1001,91308,41.26,6.42,4.06,0.06,0
233,1,30,4.01,501,91809,39.32,6.27,4.06,0.05,0
234,0,30,4.01,401,92210,39.41,6.28,4.06,0.05,0
235,8,30,4.09,1201,93411,39.47,6.28,4.06,-0.03,0
236,1,30,4.10,501,93912,39.03,6.25,4.06,-0.04,0
237,0,30,4.05,401,94313,39.17,6.26,4.06,0.01,0
238,5,30,4.10,901,95214,38.98,6.24,4.06,-0.04,0
239,6,30,4.16,1001,96215,38.67,6.22,4.12,-0.04,0
240,3,30,4.17,701,96916,38.32,6.19,4.15,-0.02,0
241,4,30,4.21,801,97717,37.93,6.16,4.17,-0.04,0
242,0,30,4.21,401,98118,38.09,6.17,4.17,-0.04,0
243,9,30,4.27,1301,99419,38.06,6.17,4.26,-0.01,0
244,5,30,4.16,901,100000,37.62,6.13,4.28,0.12,0
245,0,30,4.16,401,100000,38.06,6.17,4.28,0.12,0
246,13,30,4.29,832,100000,38.64,6.22,4.28,-0.01,0
247,13,30,4.38,1701,100000,39.99,6.32,4.38,-0.00,0
248,14,30,4.51,1801,100000,41.43,6.44,4.48,-0.03,0
249,0,30,4.51,401,100000,41.43,6.44,4.48,-0.03,0
250,4,30,4.55,801,100000,40.92,6.40,4.50,-0.05,0
251,0,30,4.55,401,100000,40.92,6.40,4.50,-0.05,0
252,35,35,4.89,1115,100000,57.65,7.59,4.85,-0.04,0
253,16,35,5.05,2001,100000,59.58,7.72,5.00,-0.05,0
254,25,35,5.26,935,100000,66.49,8.15,5.25,-0.01,0
255,0,35,5.24,4,100000,67.20,8.20,5.25,0.01,0
256,42,42,5.61,1332,100000,91.52,9.57,5.60,-0.01,0
257,21,42,5.68,518,100000,94.64,9.73,5.76,0.08,0
258,0,42,5.68,401,100000,95.76,9.79,5.76,0.08,0
259,7,42,5.75,1101,100000,94.93,9.74,5.76,0.01,0
260,0,42,5.70,401,100000,95.21,9.76,5.76,0.06,0
261,0,42,5.65,401,100000,95.21,9.76,5.76,0.11,0
262,3,42,5.62,159,100000,94.77,9.73,5.76,0.14,0
263,0,42,5.56,401,100000,94.77,9.73,5.76,0.20,0
264,3,42,5.59,701,100000,94.77,9.73,5.76,0.17,0
265,18,42,5.73,2201,100000,96.23,9.81,5.76,0.03,0
266,17,42,5.90,1325,100000,96.53,9.83,5.84,-0.06,0
267,24,42,6.14,2801,100000,101.37,10.07,6.08,-0.06,0
268,14,42,6.04,513,100000,101.91,10.10,6.22,0.18,0
269,1,42,6.04,501,100000,102.64,10.13,6.22,0.18,0
270,3,42,6.06,701,100000,103.25,10.16,6.22,0.16,0
271,0,42,6.06,401,100000,102.31,10.12,6.22,0.16,0
272,0,42,6.00,401,100000,101.52,10.08,6.22,0.22,0
273,3,42,5.89,105,100000,100.77,10.04,6.22,0.33,0
274,1,42,5.86,501,100000,101.23,10.06,6.22,0.36,0
275,1,42,5.82,501,100000,91.89,9.59,6.22,0.40,0
276,4,42,5.75,801,100000,91.06,9.54,6.22,0.47,0
277,7,42,5.78,1101,100000,90.27,9.50,6.22,0.44,0
278,9,42,5.86,1301,100000,85.97,9.27,6.22,0.36,0
279,4,42,5.84,204,100000,85.15,9.23,6.22,0.38,0
280,1,42,5.85,501,100000,85.87,9.27,6.22,0.37,0
281,1,42,5.86,501,100000,86.28,9.29,6.22,0.36,0
282,4,42,5.83,801,100000,86.44,9.30,6.22,0.39,0
283,7,42,5.75,1101,100000,85.71,9.26,6.22,0.47,0
284,0,42,5.67,401,100000,85.71,9.26,6.22,0.55,0
285,5,42,5.71,901,100000,85.78,9.26,6.22,0.51,0
286,6,42,5.67,1001,100000,85.05,9.22,6.22,0.55,0
287,9,42,5.75,208,100000,84.06,9.17,6.22,0.47,0
288,19,42,5.93,2301,100000,86.60,9.31,6.22,0.29,0
289,0,42,5.93,401,100000,87.69,9.36,6.22,0.29,0
290,10,42,6.03,1401,100000,87.39,9.35,6.22,0.19,0
291,1,42,6.04,62,100000,88.00,9.38,6.22,0.18,0
292,4,42,6.07,801,100000,87.10,9.33,6.22,0.15,0
293,2,42,6.09,601,100000,87.69,9.36,6.22,0.13,0
294,0,42,6.09,401,100000,88.68,9.42,6.22,0.13,0
295,5,42,6.10,901,100000,87.69,9.36,6.22,0.12,0
296,8,42,6.07,257,100000,87.08,9.33,6.22,0.15,0
297,3,42,6.05,701,100000,86.81,9.32,6.22,0.17,0
298,12,42,6.15,1601,100000,86.35,9.29,6.22,0.07,0
299,3,42,6.18,701,100000,85.66,9.26,6.22,0.04,0
300,14,42,6.32,1801,100000,86.33,9.29,6.26,-0.06,0
301,23,42,6.55,799,100000,89.85,9.48,6.49,-0.06,0
302,6,42,6.61,1001,100000,74.90,8.65,6.54,-0.07,0
303,3,42,6.56,701,100000,73.70,8.58,6.57,0.01,0
304,0,42,6.52,401,100000,68.01,8.25,6.57,0.05,0
305,8,42,6.56,1201,100000,67.16,8.20,6.57,0.01,0
306,0,42,6.54,401,100000,42.47,6.52,6.57,0.03,0
307,1,42,6.53,501,100000,38.21,6.18,6.57,0.04,0
308,1,42,6.46,501,100000,38.01,6.17,6.57,0.11,0
309,5,42,6.50,901,100000,37.97,6.16,6.57,0.07,0
310,0,42,6.49,401,100000,37.97,6.16,6.57,0.08,0
311,1,42,6.50,501,100000,37.77,6.15,6.57,0.07,0
312,1,42,6.50,501,100000,38.05,6.17,6.57,0.07,0
313,0,42,6.50,401,100000,38.05,6.17,6.57,0.07,0
314,0,42,6.47,401,100000,38.52,6.21,6.57,0.10,0
315,1,42,6.46,501,100000,35.60,5.97,6.57,0.11,0
316,2,42,6.48,601,100000,32.83,5.73,6.57,0.09,0
317,1,42,6.39,501,100000,25.48,5.05,6.57,0.18,0
318,3,42,6.35,701,100000,23.58,4.86,6.57,0.22,0
319,4,42,6.35,801,100000,23.39,4.84,6.57,0.22,0
320,2,42,6.28,601,100000,23.45,4.84,6.57,0.29,0
321,19,42,6.28,2301,100000,27.41,5.24,6.57,0.29,0
322,19,42,6.29,497,100000,31.08,5.57,6.57,0.28,0
323,13,42,6.42,1701,100000,32.30,5.68,6.57,0.15,0
324,5,42,6.44,901,100000,31.96,5.65,6.57,0.13,0
325,13,42,6.27,1701,100000,32.80,5.73,6.57,0.30,0
326,1,42,6.28,501,100000,33.14,5.76,6.57,0.29,0
327,2,42,6.29,601,100000,33.29,5.77,6.57,0.28,0
328,1,42,6.08,501,100000,33.34,5.77,6.57,0.49,0
329,0,42,6.08,401,100000,33.82,5.82,6.57,0.49,0
330,0,42,6.02,1,100000,34.00,5.83,6.57,0.55,0
331,1,42,6.00,501,100000,34.00,5.83,6.57,0.57,0
332,4,42,5.98,801,100000,34.00,5.83,6.57,0.59,0
333,9,42,6.06,1301,100000,34.24,5.85,6.57,0.51,0
334,28,42,6.34,3201,100000,44.01,6.63,6.57,0.23,0
335,5,42,6.31,901,100000,44.01,6.63,6.57,0.26,0
336,12,42,6.42,1601,100000,44.82,6.69,6.57,0.15,0
337,0,42,6.42,401,100000,45.21,6.72,6.57,0.15,0
338,15,42,6.52,1901,100000,43.36,6.59,6.57,0.05,0
339,1,42,6.47,501,100000,43.17,6.57,6.57,0.10,0
340,0,42,6.44,401,100000,43.30,6.58,6.57,0.13,0
341,14,42,6.54,1801,100000,44.41,6.66,6.57,0.03,0
342,1,42,6.55,501,100000,44.77,6.69,6.57,0.02,0
343,1,42,6.47,501,100000,44.92,6.70,6.57,0.10,0
344,4,42,6.46,136,100000,44.37,6.66,6.57,0.11,0
345,5,42,6.51,141,100000,44.37,6.66,6.57,0.06,0
346,3,42,6.41,701,100000,44.36,6.66,6.57,0.16,0
347,1,42,6.29,501,100000,44.63,6.68,6.57,0.28,0
348,11,42,6.26,1501,100000,44.38,6.66,6.57,0.31,0
349,7,42,6.33,1101,100000,44.32,6.66,6.57,0.24,0
350,2,42,6.31,601,100000,43.03,6.56,6.57,0.26,0
351,7,42,6.38,1101,100000,36.64,6.05,6.57,0.19,0
352,1,42,6.04,501,100000,36.90,6.07,6.57,0.53,0
353,7,42,5.95,1101,100000,36.93,6.08,6.57,0.62,0
354,0,42,5.70,3,100000,36.93,6.08,6.57,0.87,0
355,15,42,5.85,1901,100000,38.78,6.23,6.57,0.72,0
356,0,42,5.43,401,100000,38.78,6.23,6.57,1.14,0
357,0,42,5.22,401,100000,38.96,6.24,6.57,1.35,0
358,8,42,5.30,330,100000,38.81,6.23,6.57,1.27,0
359,0,42,5.23,1,100000,39.32,6.27,6.57,1.34,0
360,0,42,5.23,1,100000,39.32,6.27,6.57,1.34,0
361,0,42,5.23,1,100000,39.50,6.28,6.57,1.34,0
362,7,42,5.27,1101,100000,39.25,6.26,6.57,1.30,0
363,5,42,5.32,901,100000,38.72,6.22,6.57,1.25,0
364,0,42,5.29,401,100000,38.72,6.22,6.57,1.28,0
365,4,42,5.15,263,100000,38.39,6.20,6.57,1.42,0
366,14,42,5.12,1801,100000,39.65,6.30,6.57,1.45,0
367,9,42,4.97,1301,100000,39.46,6.28,6.57,1.60,0
368,8,42,4.91,1201,100000,39.42,6.28,6.57,1.66,0
369,9,42,4.99,244,100000,39.56,6.29,6.57,1.58,0
370,1,42,4.97,26,100000,39.73,6.30,6.57,1.60,0
371,0,42,4.97,3,100000,36.81,6.07,6.57,1.60,0
372,19,42,5.16,2301,100000,36.81,6.07,6.57,1.41,0
373,1,42,5.14,501,100000,36.01,6.00,6.57,1.43,0
374,0,42,5.13,401,100000,36.55,6.05,6.57,1.44,0
375,0,42,5.12,1,100000,35.76,5.98,6.57,1.45,0
376,0,42,5.08,1,100000,35.93,5.99,6.57,1.49,0
377,0,42,5.01,1,100000,36.24,6.02,6.57,1.56,0
378,6,42,4.98,1001,100000,35.97,6.00,6.57,1.59,0
379,2,42,4.96,601,100000,35.66,5.97,6.57,1.61,0
380,3,42,4.98,82,100000,35.24,5.94,6.57,1.59,0
381,1,42,4.98,96,100000,35.24,5.94,6.57,1.59,0
382,1,42,4.95,501,100000,35.54,5.96,6.57,1.62,0
383,6,42,4.94,1001,100000,35.23,5.94,6.57,1.63,0
