# Experiment Results
# Name,C2_large_memory
# Architecture,11→256→3
# Memory Size,500000
# Wall Obstacle,False
# Final Record,77
# Final Avg (last 100),34.27
# Overall Avg,27.80
# Overall Std,16.64
# Block Averages (per 100 eps),"5.20, 36.18, 31.74, 31.62, 34.27"
# --- Observational Notes ---
# Training Stability (avg variance),184.06
# Max Performance Drop (forgetting),5.78
# Exploration Ended at Episode,75

Episode,Score,Record,Avg_Last_100,Steps,Memory_Usage,Variance_50,Std_50,Peak_Avg,Performance_Drop,Epsilon
397,16,77,31.01,336,237161,117.85,10.86,36.64,5.63,0
398,30,77,31.19,552,237713,116.41,10.79,36.64,5.45,0
399,58,77,31.70,1594,239307,130.18,11.41,36.64,4.94,0
400,24,77,31.62,496,239803,131.36,11.46,36.64,5.02,0
401,53,77,31.99,1263,241066,139.03,11.79,36.64,4.65,0
402,15,77,31.59,298,241364,144.80,12.03,36.64,5.05,0
403,22,77,31.42,503,241867,145.61,12.07,36.64,5.22,0
404,30,77,31.41,549,242416,145.53,12.06,36.64,5.23,0
405,21,77,31.44,491,242907,144.09,12.00,36.64,5.20,0
406,41,77,31.67,764,243671,139.02,11.79,36.64,4.97,0
407,44,77,31.81,921,244592,141.54,11.90,36.64,4.83,0
408,55,77,32.27,1140,245732,152.00,12.33,36.64,4.37,0
409,53,77,32.39,1248,246980,160.09,12.65,36.64,4.25,0
410,37,77,32.56,797,247777,159.59,12.63,36.64,4.08,0
411,28,77,32.53,591,248368,159.65,12.64,36.64,4.11,0
412,17,77,32.53,406,248774,162.04,12.73,36.64,4.11,0
413,32,77,32.41,660,249434,161.85,12.72,36.64,4.23,0
414,1,77,32.02,27,249461,180.40,13.43,36.64,4.62,0
415,19,77,31.92,479,249940,183.12,13.53,36.64,4.72,0
416,36,77,31.91,703,250643,182.06,13.49,36.64,4.73,0
417,21,77,31.73,459,251102,184.09,13.57,36.64,4.91,0
418,49,77,31.91,1044,252146,188.88,13.74,36.64,4.73,0
419,25,77,31.96,408,252554,188.30,13.72,36.64,4.68,0
420,11,77,31.79,196,252750,195.87,14.00,36.64,4.85,0
421,44,77,31.67,1067,253817,191.18,13.83,36.64,4.97,0
422,13,77,31.47,212,254029,193.12,13.90,36.64,5.17,0
423,34,77,31.28,684,254713,191.93,13.85,36.64,5.36,0
424,32,77,31.40,698,255411,190.11,13.79,36.64,5.24,0
425,51,77,31.63,1118,256529,198.07,14.07,36.64,5.01,0
426,48,77,31.59,1131,257660,203.20,14.25,36.64,5.05,0
427,60,77,31.72,1411,259071,207.45,14.40,36.64,4.92,0
428,14,77,31.74,236,259307,209.92,14.49,36.64,4.90,0
429,45,77,31.86,1107,260414,207.42,14.40,36.64,4.78,0
430,35,77,31.93,661,261075,206.57,14.37,36.64,4.71,0
431,58,77,32.11,1383,262458,214.32,14.64,36.64,4.53,0
432,36,77,32.13,706,263164,214.32,14.64,36.64,4.51,0
433,15,77,32.05,354,263518,220.26,14.84,36.64,4.59,0
434,27,77,32.25,593,264111,219.77,14.82,36.64,4.39,0
435,32,77,32.02,570,264681,219.75,14.82,36.64,4.62,0
436,44,77,32.23,882,265563,221.73,14.89,36.64,4.41,0
437,40,77,32.33,823,266386,222.25,14.91,36.64,4.31,0
438,28,77,32.42,581,266967,220.76,14.86,36.64,4.22,0
439,34,77,32.56,758,267725,216.38,14.71,36.64,4.08,0
440,54,77,32.94,1525,269250,223.72,14.96,36.64,3.70,0
441,12,77,32.74,199,269449,232.03,15.23,36.64,3.90,0
442,13,77,32.54,299,269748,238.55,15.45,36.64,4.10,0
443,27,77,32.50,628,270376,222.08,14.90,36.64,4.14,0
444,35,77,32.50,824,271200,219.54,14.82,36.64,4.14,0
445,50,77,32.46,1164,272364,218.80,14.79,36.64,4.18,0
446,48,77,32.58,1184,273548,217.54,14.75,36.64,4.06,0
447,40,77,32.66,769,274317,212.19,14.57,36.64,3.98,0
448,46,77,32.72,939,275256,214.76,14.65,36.64,3.92,0
449,44,77,32.81,1129,276385,205.24,14.33,36.64,3.83,0
450,44,77,32.93,830,277215,205.19,14.32,36.64,3.71,0
451,42,77,33.11,823,278038,199.32,14.12,36.64,3.53,0
452,39,77,33.19,767,278805,192.33,13.87,36.64,3.45,0
453,15,77,32.95,258,279063,196.80,14.03,36.64,3.69,0
454,45,77,33.06,974,280037,198.58,14.09,36.64,3.58,0
455,38,77,33.26,982,281019,194.94,13.96,36.64,3.38,0
456,29,77,33.05,586,281605,194.89,13.96,36.64,3.59,0
457,17,77,32.96,302,281907,199.22,14.11,36.64,3.68,0
458,23,77,32.90,438,282345,192.72,13.88,36.64,3.74,0
459,25,77,32.78,567,282912,186.36,13.65,36.64,3.86,0
460,61,77,33.13,1303,284215,201.45,14.19,36.64,3.51,0
461,40,77,33.16,943,285158,201.62,14.20,36.64,3.48,0
462,24,77,32.97,439,285597,197.89,14.07,36.64,3.67,0
463,55,77,33.23,1159,286756,206.51,14.37,36.64,3.41,0
464,34,77,33.30,743,287499,183.82,13.56,36.64,3.34,0
465,25,77,33.28,479,287978,180.68,13.44,36.64,3.36,0
466,19,77,33.07,384,288362,185.76,13.63,36.64,3.57,0
467,40,77,33.14,826,289188,182.35,13.50,36.64,3.50,0
468,36,77,33.10,667,289855,178.47,13.36,36.64,3.54,0
469,9,77,32.96,165,290020,189.84,13.78,36.64,3.68,0
470,39,77,32.99,815,290835,178.77,13.37,36.64,3.65,0
471,29,77,32.77,613,291448,177.88,13.34,36.64,3.87,0
472,35,77,32.96,715,292163,168.13,12.97,36.64,3.68,0
473,13,77,32.70,185,292348,177.87,13.34,36.64,3.94,0
474,43,77,32.92,954,293302,178.97,13.38,36.64,3.72,0
475,23,77,32.86,454,293756,176.53,13.29,36.64,3.78,0
476,37,77,32.87,747,294503,172.98,13.15,36.64,3.77,0
477,21,77,32.52,427,294930,162.73,12.76,36.64,4.12,0
478,39,77,32.73,786,295716,155.44,12.47,36.64,3.91,0
479,35,77,32.59,643,296359,153.01,12.37,36.64,4.05,0
480,24,77,32.59,440,296799,154.88,12.44,36.64,4.05,0
481,60,77,33.04,1631,298430,156.90,12.53,36.64,3.60,0
482,27,77,32.95,517,298947,157.65,12.56,36.64,3.69,0
483,24,77,32.86,603,299550,152.58,12.35,36.64,3.78,0
484,40,77,33.01,920,300470,152.43,12.35,36.64,3.63,0
485,53,77,33.21,1065,301535,159.46,12.63,36.64,3.43,0
486,25,77,33.20,502,302037,159.20,12.62,36.64,3.44,0
487,27,77,33.09,543,302580,159.37,12.62,36.64,3.55,0
488,58,77,33.25,1468,304048,170.17,13.04,36.64,3.39,0
489,58,77,33.36,1463,305511,181.17,13.46,36.64,3.28,0
490,28,77,33.42,600,306111,174.43,13.21,36.64,3.22,0
491,25,77,33.35,482,306593,166.17,12.89,36.64,3.29,0
492,31,77,33.40,620,307213,157.03,12.53,36.64,3.24,0
493,35,77,33.72,753,307966,155.76,12.48,36.64,2.92,0
494,50,77,34.01,1287,309253,160.14,12.65,36.64,2.63,0
495,48,77,34.34,1052,310305,159.05,12.61,36.64,2.30,0
496,16,77,34.00,340,310645,162.86,12.76,36.64,2.64,0
497,53,77,34.37,1220,311865,168.95,13.00,36.64,2.27,0
498,30,77,34.37,575,312440,166.88,12.92,36.64,2.27,0
499,32,77,34.11,705,313145,165.19,12.85,36.64,2.53,0
500,40,77,34.27,927,314072,163.96,12.80,36.64,2.37,0
