# Experiment Results
# Name,D_C2_wall_large_memory
# Architecture,11→256→3
# Memory Size,500000
# Wall Obstacle,True
# Final Record,29
# Final Avg (last 100),3.15
# Overall Avg,1.30
# Overall Std,3.08
# Block Averages (per 100 eps),"0.11, 0.22, 0.82, 2.19, 3.15"
# --- Observational Notes ---
# Training Stability (avg variance),23.17
# Max Performance Drop (forgetting),0.57
# Exploration Ended at Episode,75

Episode,Score,Record,Avg_Last_100,Steps,Memory_Usage,Variance_50,Std_50,Peak_Avg,Performance_Drop,Epsilon
122,0,2,0.15,401,24240,0.23,0.48,0.15,-0.00,0
123,0,2,0.15,401,24641,0.21,0.46,0.15,-0.00,0
124,0,2,0.15,401,25042,0.21,0.46,0.15,-0.00,0
125,0,2,0.15,401,25443,0.20,0.45,0.15,-0.00,0
126,0,2,0.15,401,25844,0.20,0.45,0.15,-0.00,0
127,0,2,0.15,401,26245,0.20,0.45,0.15,-0.00,0
128,0,2,0.15,401,26646,0.20,0.45,0.15,-0.00,0
129,0,2,0.15,401,27047,0.20,0.45,0.15,-0.00,0
130,0,2,0.15,401,27448,0.20,0.45,0.15,-0.00,0
131,0,2,0.15,401,27849,0.20,0.45,0.15,-0.00,0
132,0,2,0.15,401,28250,0.20,0.45,0.15,-0.00,0
133,0,2,0.15,401,28651,0.20,0.45,0.15,-0.00,0
134,0,2,0.15,401,29052,0.20,0.45,0.15,-0.00,0
135,0,2,0.15,401,29453,0.20,0.45,0.15,-0.00,0
136,2,2,0.17,119,29572,0.27,0.52,0.17,-0.00,0
137,0,2,0.17,401,29973,0.27,0.52,0.17,-0.00,0
138,0,2,0.17,401,30374,0.27,0.52,0.17,-0.00,0
139,0,2,0.17,401,30775,0.27,0.52,0.17,-0.00,0
140,0,2,0.17,401,31176,0.27,0.52,0.17,-0.00,0
141,0,2,0.17,5,31181,0.25,0.50,0.17,-0.00,0
142,1,2,0.18,501,31682,0.27,0.52,0.18,-0.00,0
143,0,2,0.18,401,32083,0.27,0.52,0.18,-0.00,0
144,0,2,0.17,401,32484,0.25,0.50,0.18,0.01,0
145,0,2,0.17,401,32885,0.25,0.50,0.18,0.01,0
146,0,2,0.17,401,33286,0.25,0.50,0.18,0.01,0
147,1,2,0.17,58,33344,0.27,0.52,0.18,0.01,0
148,0,2,0.17,401,33745,0.27,0.52,0.18,0.01,0
149,0,2,0.17,401,34146,0.27,0.52,0.18,0.01,0
150,0,2,0.17,1,34147,0.27,0.52,0.18,0.01,0
151,0,2,0.17,5,34152,0.27,0.52,0.18,0.01,0
152,1,2,0.18,501,34653,0.21,0.46,0.18,-0.00,0
153,0,2,0.18,401,35054,0.21,0.46,0.18,-0.00,0
154,1,2,0.18,501,35555,0.23,0.48,0.19,0.01,0
155,1,2,0.19,501,36056,0.17,0.42,0.19,-0.00,0
156,0,2,0.18,401,36457,0.17,0.42,0.19,0.01,0
157,0,2,0.17,401,36858,0.17,0.42,0.19,0.02,0
158,0,2,0.17,401,37259,0.17,0.42,0.19,0.02,0
159,0,2,0.17,401,37660,0.17,0.42,0.19,0.02,0
160,0,2,0.17,401,38061,0.17,0.42,0.19,0.02,0
161,0,2,0.17,401,38462,0.17,0.42,0.19,0.02,0
162,0,2,0.17,401,38863,0.17,0.42,0.19,0.02,0
163,0,2,0.17,401,39264,0.17,0.42,0.19,0.02,0
164,0,2,0.17,401,39665,0.17,0.42,0.19,0.02,0
165,0,2,0.16,401,40066,0.17,0.42,0.19,0.03,0
166,1,2,0.17,501,40567,0.19,0.43,0.19,0.02,0
167,0,2,0.17,401,40968,0.19,0.43,0.19,0.02,0
168,0,2,0.17,401,41369,0.19,0.43,0.19,0.02,0
169,0,2,0.17,401,41770,0.19,0.43,0.19,0.02,0
170,1,2,0.18,501,42271,0.20,0.45,0.19,0.01,0
171,1,2,0.19,501,42772,0.20,0.45,0.19,-0.00,0
172,0,2,0.19,401,43173,0.20,0.45,0.19,-0.00,0
173,1,2,0.19,501,43674,0.21,0.46,0.20,0.01,0
174,0,2,0.19,401,44075,0.21,0.46,0.20,0.01,0
175,2,2,0.20,601,44676,0.27,0.52,0.21,0.01,0
176,0,2,0.20,401,45077,0.27,0.52,0.21,0.01,0
177,0,2,0.20,401,45478,0.27,0.52,0.21,0.01,0
178,0,2,0.20,401,45879,0.27,0.52,0.21,0.01,0
179,0,2,0.20,3,45882,0.27,0.52,0.21,0.01,0
180,1,2,0.21,501,46383,0.28,0.53,0.21,-0.00,0
181,0,2,0.21,401,46784,0.28,0.53,0.21,-0.00,0
182,0,2,0.21,401,47185,0.28,0.53,0.21,-0.00,0
183,0,2,0.21,401,47586,0.28,0.53,0.21,-0.00,0
184,0,2,0.21,401,47987,0.28,0.53,0.21,-0.00,0
185,0,2,0.21,401,48388,0.28,0.53,0.21,-0.00,0
186,0,2,0.21,401,48789,0.22,0.47,0.21,-0.00,0
187,0,2,0.21,401,49190,0.22,0.47,0.21,-0.00,0
188,0,2,0.21,401,49591,0.22,0.47,0.21,-0.00,0
189,0,2,0.21,401,49992,0.22,0.47,0.21,-0.00,0
190,0,2,0.21,401,50393,0.22,0.47,0.21,-0.00,0
191,0,2,0.20,1,50394,0.22,0.47,0.21,0.01,0
192,0,2,0.20,401,50795,0.21,0.46,0.21,0.01,0
193,0,2,0.20,3,50798,0.21,0.46,0.21,0.01,0
194,0,2,0.19,401,51199,0.21,0.46,0.21,0.02,0
195,1,2,0.20,501,51700,0.22,0.47,0.21,0.01,0
196,2,2,0.22,601,52301,0.28,0.53,0.22,-0.00,0
197,0,2,0.22,401,52702,0.27,0.52,0.22,-0.00,0
198,0,2,0.22,3,52705,0.27,0.52,0.22,-0.00,0
199,0,2,0.22,401,53106,0.27,0.52,0.22,-0.00,0
200,0,2,0.22,401,53507,0.27,0.52,0.22,-0.00,0
201,0,2,0.22,401,53908,0.27,0.52,0.22,-0.00,0
202,0,2,0.20,401,54309,0.26,0.51,0.22,0.02,0
203,0,2,0.20,401,54710,0.26,0.51,0.22,0.02,0
204,0,2,0.20,401,55111,0.25,0.50,0.22,0.02,0
205,0,2,0.18,1,55112,0.24,0.49,0.22,0.04,0
206,0,2,0.18,401,55513,0.24,0.49,0.22,0.04,0
207,0,2,0.18,401,55914,0.24,0.49,0.22,0.04,0
208,0,2,0.18,401,56315,0.24,0.49,0.22,0.04,0
209,1,2,0.19,501,56816,0.25,0.50,0.22,0.03,0
210,0,2,0.19,401,57217,0.25,0.50,0.22,0.03,0
211,1,2,0.20,501,57718,0.26,0.51,0.22,0.02,0
212,0,2,0.20,401,58119,0.26,0.51,0.22,0.02,0
213,1,2,0.21,501,58620,0.27,0.52,0.22,0.01,0
214,0,2,0.21,401,59021,0.27,0.52,0.22,0.01,0
215,0,2,0.21,401,59422,0.27,0.52,0.22,0.01,0
216,0,2,0.21,401,59823,0.26,0.51,0.22,0.01,0
217,0,2,0.21,401,60224,0.26,0.51,0.22,0.01,0
218,0,2,0.21,401,60625,0.26,0.51,0.22,0.01,0
219,0,2,0.21,401,61026,0.26,0.51,0.22,0.01,0
220,1,2,0.22,61,61087,0.26,0.51,0.22,-0.00,0
221,0,2,0.21,401,61488,0.25,0.50,0.22,0.01,0
222,0,2,0.21,401,61889,0.25,0.50,0.22,0.01,0
223,0,2,0.21,401,62290,0.24,0.49,0.22,0.01,0
224,0,2,0.21,401,62691,0.24,0.49,0.22,0.01,0
225,1,2,0.22,79,62770,0.19,0.43,0.22,-0.00,0
226,6,6,0.28,467,63237,0.85,0.92,0.28,-0.00,0
227,1,6,0.29,501,63738,0.86,0.93,0.29,-0.00,0
228,1,6,0.30,501,64239,0.86,0.93,0.30,-0.00,0
